CustomerContactId;status code;status name;details;milliseconds spent
1247466;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24325 with a balance of 425.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24325 with a balance of 425.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0614"
1247955;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24428 with a balance of 3610.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24428 with a balance of 3610.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3208"
1247995;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24462 with a balance of 495.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24462 with a balance of 495.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4751"
1248012;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 25229 with a balance of 4000.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 25229 with a balance of 4000.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6074"
1248088;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24522 with a balance of 495.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24522 with a balance of 495.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9318"
1248285;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24621 with a balance of 597.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24621 with a balance of 597.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"17,0194"
1248312;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24636 with a balance of 285.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24636 with a balance of 285.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4935"
1249350;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24948 with a balance of 450.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24948 with a balance of 450.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"12,6578"
1249385;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 24979 with a balance of 598.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 24979 with a balance of 598.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,6472"
1250306;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 25437 with a balance of 394.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 25437 with a balance of 394.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0045"
1250544;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 25562 with a balance of 369.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 25562 with a balance of 369.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7295"
1250545;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 25563 with a balance of 5535.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 25563 with a balance of 5535.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,2969"
1250546;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 25564 with a balance of 2850.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 25564 with a balance of 2850.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7536"
1253632;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 26998 with a balance of 4485.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 26998 with a balance of 4485.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7246"
1133932;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 1689 with a balance of -280.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 1689 with a balance of -280.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1182"
1137018;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 2082 with a balance of 4800.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 2082 with a balance of 4800.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8682"
1255916;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 28378 with a balance of -27325.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 28378 with a balance of -27325.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8284"
1256569;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 28787 with a balance of 470.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 28787 with a balance of 470.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1759"
1257468;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 29197 with a balance of 95.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 29197 with a balance of 95.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,821"
1143634;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 2741 with a balance of 299.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 2741 with a balance of 299.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,9689"
1143903;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 2897 with a balance of -560.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 2897 with a balance of -560.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,5797"
1144536;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 3271 with a balance of 4044.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 3271 with a balance of 4044.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8298"
1144694;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 3372 with a balance of 670.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 3372 with a balance of 670.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"5,8563"
1390530;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 96730 with a balance of 8975.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 96730 with a balance of 8975.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6039"
1267451;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 34232 with a balance of 1196.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 34232 with a balance of 1196.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2846"
1272651;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 37339 with a balance of -598.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 37339 with a balance of -598.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6308"
1275206;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 39159 with a balance of 95.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 39159 with a balance of 95.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,3629"
1275516;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 39242 with a balance of 12351.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 39242 with a balance of 12351.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0067"
1277720;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 40720 with a balance of 4950.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 40720 with a balance of 4950.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9464"
1278379;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 41115 with a balance of 190.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 41115 with a balance of 190.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8357"
1278795;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 41402 with a balance of 1100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 41402 with a balance of 1100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6461"
1279948;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42089 with a balance of 152.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42089 with a balance of 152.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,631"
1280267;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42282 with a balance of 10651.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42282 with a balance of 10651.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1922"
1280347;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42329 with a balance of 2600.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42329 with a balance of 2600.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,499"
1280389;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42356 with a balance of 1400.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42356 with a balance of 1400.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";3
1280725;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42539 with a balance of 510.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42539 with a balance of 510.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3526"
1280865;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42650 with a balance of 3990.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42650 with a balance of 3990.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,9423"
1280881;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42661 with a balance of 14321.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42661 with a balance of 14321.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3328"
1280913;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42683 with a balance of 2050.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42683 with a balance of 2050.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4261"
1280935;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42699 with a balance of 750.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42699 with a balance of 750.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0429"
1280942;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42705 with a balance of 725.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42705 with a balance of 725.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0206"
1281027;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 42766 with a balance of 398.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 42766 with a balance of 398.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2098"
1282375;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 43687 with a balance of 897.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 43687 with a balance of 897.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9035"
1282837;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 44001 with a balance of 1196.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 44001 with a balance of 1196.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0214"
1291176;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 47389 with a balance of 199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 47389 with a balance of 199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1479"
1167266;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 11428 with a balance of 0.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 11428 with a balance of 0.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,512"
